RedFighter,BlueFighter,Winner,Date,Red_Striking_Score,Red_Grappling_Score,Red_Experience_Score,Red_Physicality_Score,Red_Age,Blue_Striking_Score,Blue_Grappling_Score,Blue_Experience_Score,Blue_Physicality_Score,Blue_Age,Experience_Difference,Striking_Difference,Grappling_Difference,Physicality_Difference,age_Difference
Clay Guida,Bobby Green,0,2020-06-20,3.143777777777778,3.9343333333333335,11.928813559322034,0.7781067388637959,43.0,7.7499473684210525,1.6426578947368422,9.53191489361702,0.9200165531874032,38.0,2.396898665705013,4.606169590643274,2.2916754385964913,0.14190981432360728,5.0
Marc-Andre Barriault,Oskar Piechota,1,2020-06-20,9.806571428571429,0.4802142857142857,4.545454545454546,1.1839363029409165,34.0,12.916,2.2913333333333337,3.1466666666666665,1.2263766212433036,35.0,1.3987878787878794,3.1094285714285714,1.811119047619048,0.04244031830238715,1.0
Cortney Casey,Gillian Robertson,0,2020-06-20,2.2996666666666665,1.0255,4.1,0.6176021128705078,37.0,4.507666666666666,3.5756111111111113,4.12,0.379739387546136,29.0,0.020000000000000462,2.2079999999999997,2.550111111111111,0.2378627253243718,8.0
Dustin Poirier,Dan Hooker,1,2020-06-27,10.073666666666666,2.743666666666667,7.556756756756757,0.9239953330282515,36.0,10.955772727272729,1.3550909090909093,7.131428571428572,1.1428282242749361,34.0,0.42532818532818517,0.8821060606060627,1.3885757575757576,0.2188328912466846,2.0
Mike Perry,Mickey Gall,1,2020-06-27,8.811333333333334,1.1646666666666667,4.527272727272727,0.9425599824408178,33.0,6.032230769230769,3.287153846153846,2.516666666666667,1.195875632308192,33.0,2.0106060606060603,2.7791025641025646,2.1224871794871794,0.2533156498673742,0.0
Gian Villante,Maurice Greene,0,2020-06-27,11.556111111111111,0.5813888888888888,6.309677419354839,1.3975214890693033,39.0,6.686,0.52075,3.3125,1.7314018467391517,38.0,2.9971774193548386,4.870111111111111,0.0606388888888888,0.33388035766984836,1.0
Mara Romero Borella,Miranda Maverick,1,2020-06-27,3.5685000000000002,2.2245000000000004,4.314285714285714,0.6600424311728945,38.0,0.7150000000000001,3.0694545454545454,3.947368421052632,0.40274800146467216,27.0,0.3669172932330822,2.8535000000000004,0.8449545454545451,0.25729442970822236,11.0
Brendan Allen,Kyle Daukaus,1,2020-06-27,3.9378333333333337,3.2885000000000004,5.764285714285715,1.2568806000231447,29.0,8.864333333333331,4.181166666666667,3.1466666666666665,1.3298248971053725,31.0,2.6176190476190486,4.926499999999997,0.8926666666666665,0.07294429708222783,2.0
Sean Woodson,Julian Erosa,0,2020-06-27,4.501428571428572,1.4487142857142856,2.566666666666667,1.3121273026640923,32.0,10.769,2.4566666666666666,8.14,1.1237983901972486,35.0,5.573333333333334,6.267571428571428,1.007952380952381,0.1883289124668437,3.0
Takashi Sato,Jason Witt,1,2020-06-27,10.855285714285714,0.9112142857142856,4.739130434782609,1.0194830593638944,34.0,12.8225,7.972,5.735714285714287,0.9040984439792795,38.0,0.9965838509316773,1.9672142857142862,7.060785714285715,0.11538461538461486,4.0
Kay Hansen,Jinh Yu Frey,1,2020-06-27,0.45049999999999996,2.7625,2.707692307692308,0.27629111168406695,25.0,3.3970000000000002,1.4952500000000002,4.304761904761905,0.38769694722783354,39.0,1.5970695970695967,2.9465000000000003,1.26725,0.1114058355437666,14.0
Jordan Griffin,Youssef Zalal,0,2020-06-27,0.344,3.4944999999999995,5.533333333333334,0.9818885758736412,34.0,0.617,3.4402500000000003,3.325,0.9283759831752643,28.0,2.208333333333334,0.273,0.05424999999999924,0.05351259269837694,6.0
Philipe Lins,Tanner Boser,0,2020-06-27,8.829333333333333,1.7025000000000001,4.554545454545455,1.4023673238814376,39.0,10.9535,0.063,6.53125,1.2869827084968222,33.0,1.9767045454545453,2.1241666666666674,1.6395000000000002,0.11538461538461542,6.0
Luis Pena,Khama Worthy,0,2020-06-27,3.7405,2.5300000000000002,2.5500000000000003,1.246276500137005,31.0,10.5425,0.8069999999999999,5.128,1.0698839271927083,38.0,2.578,6.8020000000000005,1.7230000000000003,0.17639257294429678,7.0
Volkan Oezdemir,Jiri Prochazka,0,2020-07-11,10.736,0.8328333333333333,5.346153846153847,1.2869827084968222,35.0,17.388666666666662,1.0946666666666667,6.970588235294119,1.5137731594252037,32.0,1.624434389140272,6.652666666666661,0.26183333333333336,0.22679045092838157,3.0
Kamaru Usman,Jorge Masvidal,1,2020-07-11,5.030666666666667,3.0903888888888886,4.966666666666668,1.203833191989889,37.0,6.426818181818183,1.8518636363636365,10.534615384615385,1.0924273564461229,40.0,5.567948717948718,1.3961515151515158,1.2385252525252521,0.11140583554376615,3.0
Alexander Volkanovski,Max Holloway,1,2020-07-11,12.173,2.1655,5.979310344827587,0.7670344644678055,36.0,9.595833333333331,0.7585000000000001,6.55625,0.8625251806481771,33.0,0.5769396551724135,2.5771666666666686,1.407,0.09549071618037153,3.0
Petr Yan,Jose Aldo,1,2020-07-11,4.659153846153846,1.973,4.352380952380953,0.6326200150055032,32.0,9.604409090909092,0.7619999999999999,7.95897435897436,0.7480046303901187,38.0,3.606593406593407,4.945255244755246,1.2110000000000003,0.11538461538461542,6.0
Jessica Andrade,Rose Namajunas,0,2020-07-11,6.401642857142857,3.0744285714285717,7.535135135135135,0.20334681460183862,33.0,2.0340882352941176,2.295529411764706,3.7333333333333334,0.47171351870605127,32.0,3.801801801801802,4.36755462184874,0.7788991596638657,0.26836670410421265,1.0
Amanda Ribas,Paige VanZant,1,2020-07-11,5.454454545454546,2.9989545454545454,3.35,0.42615848568937187,31.0,6.167055555555556,2.492388888888889,2.723076923076923,0.4221797058485231,30.0,0.6269230769230769,0.7126010101010101,0.5065656565656562,0.003978779840848767,1.0
Elizeu Zaleski dos Santos,Muslim Salikhov,0,2020-07-11,8.492307692307692,0.9367307692307694,6.550000000000001,1.053965817984584,38.0,13.100999999999999,1.4638333333333333,4.765217391304349,0.9385812025999691,40.0,1.784782608695652,4.608692307692307,0.527102564102564,0.11538461538461497,2.0
Leonardo Santos,Roman Bogatov,1,2020-07-11,5.368,1.2535,5.338461538461539,1.1428282242749361,45.0,0.3224999999999999,1.0635000000000001,2.381818181818182,0.9279741128691004,34.0,2.956643356643357,5.0455000000000005,0.18999999999999995,0.21485411140583577,11.0
Marcin Tybura,Maxim Grishin,1,2020-07-11,8.896833333333332,1.6423095238095238,6.550000000000001,1.5029885256794246,39.0,0.6655,0.3,8.945454545454545,1.436850082502127,40.0,2.3954545454545446,8.231333333333332,1.3423095238095237,0.06613844317729756,1.0
Karol Rosa,Vanessa Melo,1,2020-07-11,0.9140000000000001,1.5185,4.554545454545455,0.5636544977641237,30.0,0.09899999999999998,0.071,3.9157894736842107,0.4867314208410466,36.0,0.638755980861244,0.8150000000000002,1.4475,0.0769230769230771,6.0
Martin Day,Davey Grant,0,2020-07-11,8.926833333333331,1.375,2.9142857142857146,0.9818885758736412,36.0,4.952666666666666,1.665833333333333,4.536363636363637,0.7440258505492694,39.0,1.6220779220779225,3.9741666666666653,0.29083333333333306,0.2378627253243718,3.0
Makwan Amirkhani,Danny Henry,1,2020-07-11,7.185357142857142,5.248785714285714,5.330769230769231,0.9434270374121029,36.0,0.8455,3.2270000000000003,3.35,1.0508540931150203,36.0,1.9807692307692313,6.3398571428571415,2.0217857142857136,0.10742705570291744,0.0
Calvin Kattar,Dan Ige,1,2020-07-15,8.066307692307694,0.6545,6.153333333333333,0.9779097960327925,36.0,4.752666666666666,1.480888888888889,4.941666666666667,0.8015172230884955,33.0,1.211666666666666,3.3136410256410276,0.826388888888889,0.176392572944297,3.0
Tim Elliott,Ryan Benoit,1,2020-07-15,0.624,4.947000000000001,6.91764705882353,0.579140574408969,38.0,5.893055555555555,0.8127777777777779,3.7111111111111112,0.5870981340906667,35.0,3.2065359477124185,5.269055555555555,4.134222222222223,0.007957559681697646,3.0
Jimmie Rivera,Cody Stamann,1,2020-07-15,5.137954545454546,1.1125,5.764285714285715,0.5676332776049725,35.0,2.525714285714286,2.5280714285714283,5.750000000000001,0.4827526410001978,35.0,0.014285714285714235,2.6122402597402603,1.4155714285714283,0.08488063660477468,0.0
Molly McCann,Taila Santos,0,2020-07-15,4.723653846153846,2.322423076923077,3.936842105263158,0.32184614470074635,34.0,0.6345,3.3357142857142854,4.572727272727273,0.6215808927113562,31.0,0.635885167464115,4.089153846153846,1.0132912087912085,0.29973474801060984,3.0
Abdul Razak Alhassan,Mounir Lazzez,0,2020-07-15,12.922500000000001,1.2178333333333333,3.7333333333333334,1.0420264886173092,39.0,1.2490000000000003,2.019,2.9571428571428573,1.2383159506105788,37.0,0.7761904761904761,11.6735,0.8011666666666668,0.19628946199326958,2.0
John Phillips,Khamzat Chimaev,0,2020-07-15,4.133666666666667,0.132,6.733333333333334,1.1534323241610758,39.0,4.215,6.984,2.8000000000000003,1.2568806000231447,30.0,3.933333333333334,0.08133333333333326,6.852,0.10344827586206895,9.0
Modestas Bukauskas,Andreas Michailidis,1,2020-07-15,6.6465000000000005,0.10225,4.342857142857143,1.436850082502127,31.0,6.6075,1.2105000000000001,3.936842105263158,1.203833191989889,36.0,0.4060150375939853,0.03900000000000059,1.1082500000000002,0.23301689051223806,5.0
Jared Gordon,Chris Fishgold,1,2020-07-15,9.96557142857143,2.0898571428571424,5.353846153846154,0.7701491791820978,36.0,6.4805,4.128,4.756521739130435,0.7206153663245697,32.0,0.5973244147157191,3.4850714285714295,2.0381428571428577,0.049533812857528114,4.0
Diana Belbita,Liana Jojua,0,2020-07-15,0.8435000000000001,1.2034285714285713,4.730434782608696,0.6410125970952075,28.0,6.198,3.2215,2.723076923076923,0.32184614470074635,29.0,2.0073578595317727,5.3545,2.0180714285714285,0.3191664523944612,1.0
Jack Shore,Aaron Phillips,1,2020-07-15,0.8314999999999999,4.39788888888889,3.7888888888888888,0.8209489274723465,30.0,-0.0010000000000000009,1.6415,3.5411764705882356,0.855431686093036,35.0,0.24771241830065316,0.8324999999999999,2.75638888888889,0.0344827586206895,5.0
Ricardo Ramos,Lerone Murphy,0,2020-07-15,8.087307692307693,3.7081923076923076,4.352380952380953,0.9089442787914129,29.0,7.879357142857143,2.305,2.9857142857142858,0.9474058172529513,33.0,1.3666666666666671,0.20795054945055025,1.4031923076923074,0.038461538461538325,4.0
Deiveson Figueiredo,Joseph Benavidez,1,2020-07-18,5.125,3.4365,5.36923076923077,0.602116036225662,37.0,8.972333333333333,2.1408095238095237,7.355555555555556,0.43723076008536177,40.0,1.9863247863247864,3.8473333333333333,1.2956904761904764,0.16488527614030024,3.0
Jack Hermansson,Kelvin Gastelum,1,2020-07-18,8.252441176470589,2.2373235294117646,6.348387096774194,1.2993209183255319,36.0,2.844727272727273,1.2208181818181818,5.533333333333334,0.9080772238201279,33.0,0.8150537634408597,5.407713903743316,1.0165053475935828,0.39124369450540397,3.0
Marc Diakiese,Rafael Fiziev,0,2020-07-18,3.9684285714285714,3.474071428571428,4.941666666666667,0.9969396301104798,31.0,8.988333333333333,0.439,3.16,0.8510510359460237,31.0,1.7816666666666672,5.019904761904762,3.035071428571428,0.1458885941644561,0.0
Ariane Lipski,Luana Carolina,1,2020-07-18,6.7595,1.02425,4.9333333333333345,0.5831193542498179,31.0,6.288555555555556,0.9912777777777778,2.7384615384615385,0.6600424311728945,31.0,2.194871794871796,0.47094444444444417,0.03297222222222229,0.07692307692307665,0.0
Alexandre Pantoja,Askar Askarov,0,2020-07-18,3.8285000000000005,2.9445,6.367741935483871,0.5486365956291284,34.0,0.536,3.102,3.375,0.5831193542498179,32.0,2.9927419354838714,3.2925000000000004,0.15749999999999975,0.0344827586206895,2.0
Roman Dolidze,Khadis Ibragimov,1,2020-07-18,9.564909090909092,3.5279999999999996,2.9714285714285715,1.295342138484683,36.0,6.667,1.395,2.5333333333333337,1.436850082502127,29.0,0.43809523809523787,2.897909090909092,2.1329999999999996,0.14150794401744404,7.0
Joe Duffy,Joel Alvarez,0,2020-07-18,6.502,1.91675,4.352380952380953,0.9969396301104798,36.0,13.074,1.3735,4.773913043478261,1.3231995770600822,31.0,0.4215320910973084,6.572,0.54325,0.32625994694960236,5.0
Brett Johns,Montel Jackson,1,2020-07-18,0.3165,6.122928571428571,3.978947368421053,0.786466168851657,32.0,5.8305,3.9204999999999997,3.1733333333333333,1.0437605985598797,32.0,0.8056140350877197,5.513999999999999,2.2024285714285714,0.2572944297082227,0.0
Malcolm Gordon,Amir Albazi,0,2020-07-18,3.8619285714285714,2.571142857142857,4.333333333333334,0.7714482667166616,34.0,4.578666666666667,2.5828333333333338,3.7888888888888888,0.5870981340906667,31.0,0.5444444444444452,0.7167380952380955,0.011690476190476584,0.18435013262599487,3.0
Davi Ramos,Arman Tsarukyan,0,2020-07-18,0.30199999999999994,2.8001428571428573,2.942857142857143,0.7436239802431059,38.0,10.853,3.529,4.9750000000000005,0.8550298157868725,28.0,2.0321428571428575,10.551,0.7288571428571426,0.1114058355437666,10.0
Carlos Felipe,Serghei Spivac,0,2020-07-18,0.545,0.072,2.769230769230769,1.2781551039991106,30.0,10.904666666666667,5.2885,4.16,1.5195314244992097,30.0,1.390769230769231,10.359666666666667,5.2165,0.24137632050009916,0.0
Grant Dawson,Nad Narimani,1,2020-07-18,5.116954545454546,5.364909090909091,4.773913043478261,0.9584780916489415,30.0,6.8035,2.0515,3.35,0.7975384432476468,37.0,1.4239130434782612,1.6865454545454535,3.313409090909091,0.1609396484012947,7.0
Robert Whittaker,Darren Till,1,2020-07-25,10.565608695652175,1.0013695652173913,6.55625,1.1109920058586882,34.0,4.799954545454546,0.7561818181818181,4.950000000000001,1.149453544320227,32.0,1.6062499999999993,5.765654150197629,0.24518774703557322,0.03846153846153877,2.0
Mauricio Rua,Rogerio Nogueira,1,2020-07-25,15.128684210526316,2.8441578947368416,8.528571428571428,1.2909614883376705,43.0,12.915,1.568,6.73939393939394,1.2869827084968222,48.0,1.7891774891774883,2.213684210526317,1.2761578947368415,0.003978779840848379,5.0
Fabricio Werdum,Alexander Gustafsson,1,2020-07-25,7.830857142857142,3.0810714285714282,6.941176470588236,1.4719576307344782,47.0,10.928617647058822,2.145029411764706,5.338461538461539,1.5442771382050449,38.0,1.6027149321266974,3.0977605042016796,0.9360420168067223,0.0723195074705667,9.0
Carla Esparza,Marina Rodriguez,1,2020-07-25,3.6323333333333334,3.6528333333333336,5.548148148148148,0.2418083530633774,37.0,5.105666666666666,0.579,4.554545454545455,0.49114522308990216,37.0,0.9936026936026936,1.4733333333333327,3.073833333333334,0.24933687002652477,0.0
Paul Craig,Gadzhimurad Antigulov,1,2020-07-25,10.057722222222223,3.541111111111111,5.136,1.3298248971053725,37.0,8.39183333333333,6.659000000000001,5.742857142857144,0.9912267403270609,38.0,0.6068571428571436,1.665888888888892,3.11788888888889,0.3385981567783116,1.0
Alex Oliveira,Peter Sobotta,1,2020-07-25,6.488380952380951,3.141428571428572,7.1257142857142854,1.1693504333691995,36.0,8.600333333333332,2.182777777777778,5.136,1.1653716535283507,38.0,1.9897142857142853,2.1119523809523804,0.958650793650794,0.003978779840848823,2.0
Khamzat Chimaev,Rhys McKee,1,2020-07-25,4.215,6.984,2.8000000000000003,1.2568806000231447,30.0,6.506499999999999,0.033,3.325,1.3497217861543458,29.0,0.5249999999999999,2.291499999999999,6.951,0.09284118613120107,1.0
Nicolas Dalby,Jesse Ronson,0,2020-07-25,2.740333333333333,1.3358333333333334,5.764285714285715,1.0924273564461229,40.0,4.722666666666666,1.1423333333333332,6.7272727272727275,0.8815550147258648,39.0,0.9629870129870124,1.982333333333333,0.19350000000000023,0.21087234172025804,1.0
Tom Aspinall,Jake Collier,1,2020-07-25,15.634388888888891,5.437777777777778,3.5647058823529414,1.5824964113069597,31.0,9.779571428571428,1.4443571428571427,4.71304347826087,1.4744445659923804,36.0,1.1483375959079285,5.854817460317463,3.993420634920635,0.10805184531457934,5.0
Movsar Evloev,Mike Grundy,1,2020-07-25,0.921,5.156,3.6000000000000005,0.8399787615500338,31.0,6.279,4.6145,3.35,0.8399787615500338,38.0,0.25000000000000044,5.358,0.5415000000000001,0.0,7.0
Tanner Boser,Raphael Pessoa,1,2020-07-25,10.9535,0.063,6.53125,1.2869827084968222,33.0,25.140500000000003,0.1,2.566666666666667,1.522548265766946,35.0,3.964583333333333,14.187000000000003,0.037000000000000005,0.23556555727012385,2.0
Bethe Correia,Pannie Kianzad,0,2020-07-25,7.341181818181818,0.5247272727272727,3.7222222222222223,0.44826988237950827,41.0,0.8325,0.6114545454545454,4.941666666666667,0.5941584765439645,33.0,1.219444444444445,6.5086818181818185,0.08672727272727265,0.1458885941644562,8.0
Ramazan Emeev,Niklas Stolze,1,2020-07-25,3.6239999999999997,3.1795,5.353846153846154,1.1348676747485098,37.0,8.695333333333332,1.6483333333333332,3.7333333333333334,1.1388494444340873,32.0,1.620512820512821,5.071333333333333,1.5311666666666668,0.0039817696855775075,5.0
Nathaniel Wood,John Castaneda,1,2020-07-25,3.301227272727273,2.4501818181818185,5.353846153846154,0.6901113875447284,31.0,4.204428571428571,2.2822142857142858,5.555555555555556,0.751983410230967,33.0,0.20170940170940188,0.9032012987012981,0.1679675324675327,0.06187202268623859,2.0
Francisco Trinaldo,Jai Herbert,1,2020-07-25,4.408153846153846,1.6414615384615385,7.551351351351352,0.8696156853585896,46.0,11.063785714285713,0.3077142857142857,3.7333333333333334,1.2542340598187027,36.0,3.8180180180180185,6.6556318681318665,1.3337472527472527,0.38461837446011315,10.0
Vicente Luque,Randy Brown,1,2020-08-01,12.606761904761903,1.9396190476190478,6.5375000000000005,1.1308888949076612,33.0,7.349447368421052,1.4851315789473685,4.554545454545455,1.3842045447750353,34.0,1.9829545454545459,5.257314536340851,0.45448746867167933,0.2533156498673741,1.0
Derek Brunson,Edmen Shahbazyan,1,2020-08-01,16.066690476190477,3.898309523809524,6.54375,1.2993209183255319,41.0,16.32109090909091,2.9369545454545456,3.35,1.2568806000231447,27.0,3.19375,0.25440043290043235,0.9613549783549784,0.04244031830238715,14.0
Frankie Saenz,Jonathan Martinez,0,2020-08-01,8.132,1.9475,4.13,0.5596757179232745,44.0,7.449666666666667,0.6704999999999999,4.765217391304349,0.7824873890108082,30.0,0.6352173913043488,0.6823333333333323,1.2770000000000001,0.22281167108753364,14.0
Johnny Munoz,Nate Maness,0,2020-08-01,4.532166666666666,4.324166666666667,3.35,0.855431686093036,31.0,7.237857142857143,1.3962142857142859,3.7666666666666666,0.9133580810402689,33.0,0.4166666666666665,2.705690476190477,2.927952380952381,0.05792639494723295,2.0
Jamall Emmers,Vince Cachero,1,2020-08-01,8.030857142857142,2.3457142857142856,5.548148148148148,1.02035011433518,35.0,0.000500000000000056,0.518,2.3272727272727276,0.6516498490831901,35.0,3.2208754208754207,8.030357142857142,1.8277142857142856,0.36870026525198996,0.0
Lando Vannata,Bobby Green,0,2020-08-01,2.8612272727272727,1.5826818181818183,4.314285714285714,0.8855337945667132,32.0,7.7499473684210525,1.6426578947368422,9.53191489361702,0.9200165531874032,38.0,5.217629179331307,4.888720095693779,0.059976076555023905,0.034482758620689946,6.0
Omari Akhmedov,Chris Weidman,0,2020-08-08,4.038428571428571,2.930357142857143,5.750000000000001,1.1109920058586882,37.0,11.6655,4.567,4.536363636363637,1.3722652154077601,40.0,1.2136363636363638,7.627071428571429,1.6366428571428573,0.26127320954907196,3.0
Maki Pitolo,Darren Stewart,0,2020-08-08,8.939333333333332,3.168,4.5181818181818185,1.1189495655403863,34.0,6.681,2.0261666666666667,4.12,1.1795556527939044,34.0,0.3981818181818184,2.258333333333332,1.1418333333333335,0.060606087253518126,0.0
